1, 647 500 113 30.69;
2, 647 500 114 30.69;
3, 648 500 113 30.69;
4, 647 500 113 30.69;
5, 647 500 114 30.69;
6, 647 500 114 30.69;
7, 648 500 112 0.;
8, 647 500 113 30.69;
9, 648 500 112 30.69;
10, 648 500 113 30.69;
11, 648 500 112 30.69;
12, 647 500 113 30.69;
13, 648 500 113 30.69;
14, 648 500 112 30.69;
15, 648 500 112 30.69;
16, 647 500 114 30.69;
17, 648 499 112 30.69;
18, 648 499 112 30.69;
19, 647 500 114 30.69;
20, 647 500 114 30.69;
21, 648 499 112 30.62;
22, 647 500 114 30.69;
23, 647 499 112 30.75;
24, 647 499 112 30.69;
25, 647 499 500 113.;
26, 647 500 114 30.69;
27, 647 500 112 30.69;
28, 648 499 112 30.69;
29, 648 500 112 30.69;
30, 648 500 112 30.69;
31, 647 500 113 30.69;
32, 648 499 112 30.69;
33, 647 500 113 30.69;
34, 648 499 113 30.69;
35, 648 499 112 30.69;
36, 648 501 112 30.69;
37, 648 499 112 30.69;
38, 648 500 114 30.69;
39, 647 500 113 30.69;
40, 647 500 112 30.69;
41, 647 500 114 30.69;
42, 647 500 113 30.69;
43, 648 499 112 30.69;
44, 647 500 114 30.69;
45, 648 499 112 30.69;
46, 647 500 113 30.69;
47, 648 499 113 30.69;
48, 648 500 113 30.69;
49, 647 500 112 30.69;
50, 648 499 112 30.75;
51, 647 499 112 30.75;
52, 647 500 113 30.75;
53, 647 500 113 30.69;
54, 648 500 112 30.69;
55, 647 500 113 30.69;
56, 647 500 114 30.69;
57, 647 500 113 30.69;
58, 647 500 113 30.69;
59, 647 500 113 30.75;
60, 648 500 112 30.69;
61, 647 500 114 9.;
62, 648 500 114 30.69;
63, 647 500 112 30.69;
64, 648 500 113 30.69;
65, 647 500 114 30.69;
66, 648 500 112 30.69;
67, 648 501 112 30.69;
68, 647 500 112 30.69;
69, 647 500 113 30.69;
70, 647 500 114 30.69;
71, 648 500 113 30.75;
72, 647 500 113 30.69;
73, 647 500 114 30.69;
74, 648 501 112 30.69;
75, 648 501 114 30.69;
76, 647 500 113 30.75;
77, 647 500 113 30.69;
78, 647 500 113 30.69;
79, 647 500 500 112.;
80, 648 501 112 30.69;
81, 648 501 113 30.69;
82, 648 501 112 30.75;
83, 647 500 113 30.69;
84, 648 500 112 30.69;
85, 648 501 112 30.69;
86, 647 500 112 0.;
87, 648 500 113 30.69;
88, 647 500 112 30.69;
89, 648 501 111 30.69;
90, 648 500 113 30.69;
91, 648 500 112 30.69;
92, 648 500 113 30.69;
93, 648 500 112 30.69;
94, 648 500 112 30.69;
95, 648 501 112 30.75;
96, 648 500 30 30.75;
97, 648 500 113 30.75;
98, 647 500 113 30.69;
99, 648 501 113 30.75;
100, 647 500 113 30.69;
101, 647 500 114 30.69;
102, 647 500 113 30.69;
103, 647 500 113 30.75;
104, 648 0 113 30.75;
105, 647 500 113 30.75;
106, 648 500 112 30.75;
107, 648 500 113 3.;
108, 648 500 113 30.75;
109, 647 501 113 30.75;
110, 647 500 113 30.75;
111, 647 500 112 30.75;
112, 647 500 113 30.75;
113, 647 500 112 30.75;
114, 647 500 112 0.;
115, 648 501 111 30.75;
116, 647 500 113 30.75;
117, 648 500 113 30.75;
118, 647 500 114 30.75;
119, 648 501 113 30.75;
120, 647 500 113 30.75;
121, 648 500 113 30.75;
122, 648 500 112 30.75;
123, 648 500 112 30.75;
124, 648 500 112 30.75;
125, 647 500 114 30.75;
126, 647 500 112 30.75;
127, 647 500 114 30.75;
128, 648 501 112 30.75;
129, 648 500 112 30.75;
130, 647 500 112 30.75;
131, 647 500 113 30.75;
132, 647 500 113 30.75;
133, 647 113 30 30.75;
134, 647 500 113 30.75;
135, 647 500 113 30.75;
136, 648 501 113 30.75;
137, 647 500 113 30.75;
138, 647 500 113 30.75;
139, 648 501 113 30.75;
140, 647 500 113 30.75;
141, 648 501 114 30.75;
142, 647 501 113 30.75;
143, 648 501 114 30.75;
144, 648 501 114 30.75;
145, 648 500 112 30.75;
146, 648 500 113 30.69;
147, 648 501 114 30.75;
148, 648 500 112 30.75;
149, 648 500 112 30.75;
150, 647 500 112 30.75;
151, 648 501 114 0.;
152, 648 500 112 30.81;
153, 647 500 112 30.75;
154, 647 500 113 30.75;
155, 648 500 112 30.75;
156, 647 500 113 30.75;
157, 647 500 111 30.75;
158, 647 500 113 30.75;
159, 647 500 112 30.81;
160, 647 501 113 30.81;
161, 647 501 112 30.75;
162, 646 500 113 30.75;
163, 648 500 112 30.75;
164, 647 500 113 30.75;
165, 647 500 112 30.75;
166, 648 500 112 30.75;
167, 647 500 113 30.81;
168, 647 500 112 30.75;
169, 647 500 113 30.75;
170, 0 30 113 30.75;
171, 647 500 113 30.69;
172, 647 501 113 30.75;
173, 647 500 113 30.75;
174, 647 500 113 30.75;
175, 647 501 114 30.75;
176, 647 501 112 30.75;
177, 648 500 112 30.75;
