1, 593 414 108 26.37;
2, 629 449 112 26.44;
3, 647 486 113 26.31;
4, 663 520 112 26.37;
5, 678 552 114 26.37;
6, 696 581 112 26.37;
7, 711 609 113 26.37;
8, 725 635 114 26.37;
9, 736 657 112 26.31;
10, 743 675 112 26.31;
11, 747 689 112 26.31;
12, 751 700 113 26.25;
13, 752 707 113 26.31;
14, 752 710 112 26.31;
15, 752 713 114 26.31;
16, 751 714 112 26.31;
17, 750 713 113 26.31;
18, 749 712 112 26.25;
19, 747 711 113 26.25;
20, 746 708 112 26.25;
21, 745 705 112 26.31;
22, 744 702 112 26.31;
23, 742 696 112 26.37;
24, 741 687 112 26.31;
25, 740 678 112 26.31;
26, 738 665 112 26.31;
27, 737 649 112 26.31;
28, 735 632 114 26.25;
29, 733 612 113 26.31;
30, 733 593 112 26.31;
31, 732 573 114 26.25;
32, 730 555 112 26.31;
33, 729 539 112 26.25;
34, 728 526 112 26.25;
35, 727 517 113 26.25;
36, 725 510 113 26.25;
37, 723 504 113 26.25;
38, 723 495 112 26.25;
39, 721 482 114 26.31;
40, 720 476 112 26.25;
41, 717 474 113 26.31;
42, 717 472 114 26.25;
43, 716 469 113 26.25;
44, 715 468 113 26.25;
45, 713 465 113 26.25;
46, 713 463 113 26.25;
47, 711 461 113 26.25;
48, 712 461 112 26.25;
49, 711 459 113 26.25;
50, 710 458 113 26.25;
51, 710 457 113 26.31;
52, 709 456 112 26.25;
53, 709 455 113 26.25;
54, 708 454 113 26.25;
55, 708 452 113 26.25;
56, 708 448 112 26.31;
57, 707 454 112 26.31;
58, 706 455 112 26.25;
59, 706 456 112 26.25;
60, 705 455 112 26.25;
61, 704 446 112 26.25;
62, 704 441 112 26.31;
63, 704 445 112 26.25;
64, 704 446 112 26.25;
65, 704 445 112 26.25;
66, 702 444 112 26.25;
67, 703 442 112 26.25;
68, 701 443 113 26.25;
69, 701 443 112 26.25;
70, 699 441 112 26.25;
71, 699 440 112 26.25;
72, 697 439 113 26.25;
73, 698 439 113 26.25;
74, 697 437 113 26.25;
75, 697 435 112 26.19;
76, 696 435 112 26.19;
77, 696 435 112 26.19;
78, 695 433 113 26.19;
79, 694 433 114 26.19;
80, 694 433 114 26.19;
81, 694 432 113 26.19;
82, 693 432 112 26.19;
83, 693 431 113 26.19;
84, 693 431 112 26.19;
85, 692 431 112 26.19;
86, 693 430 112 26.19;
87, 692 430 113 26.25;
88, 692 431 112 26.19;
89, 691 430 113 26.19;
90, 690 429 113 26.19;
91, 690 429 112 26.12;
92, 689 428 113 26.19;
93, 690 429 113 26.19;
94, 690 429 113 26.19;
95, 688 436 113 26.19;
96, 688 417 113 26.19;
97, 688 408 114 26.19;
98, 688 407 112 26.12;
99, 687 406 113 26.19;
100, 686 404 113 26.19;
101, 686 412 113 26.19;
102, 686 416 113 26.19;
103, 686 419 112 26.19;
104, 685 420 112 26.19;
105, 685 423 113 26.19;
106, 684 423 112 26.25;
107, 684 425 114 26.19;
108, 685 425 112 26.19;
109, 684 426 112 26.25;
110, 684 426 112 26.12;
111, 684 427 114 26.19;
112, 682 427 113 26.19;
113, 682 430 113 26.19;
114, 0 424 113 26.19;
115, 682 410 112 26.19;
116, 681 405 113 26.12;
117, 679 400 114 26.12;
118, 677 401 113 26.19;
119, 676 402 113 26.19;
120, 675 398 114 26.19;
121, 674 393 112 26.19;
122, 672 393 113 26.12;
123, 671 389 112 26.19;
124, 671 387 113 26.19;
125, 670 386 113 26.19;
126, 670 385 113 26.19;
127, 670 386 112 26.19;
128, 668 383 113 26.19;
129, 669 381 112 26.19;
130, 667 380 112 26.12;
131, 0 112 26 26.12;
132, 668 378 112 26.12;
133, 668 377 112 26.19;
134, 667 376 113 26.19;
135, 667 375 113 26.12;
136, 668 373 113 26.19;
137, 668 372 112 26.19;
138, 667 370 113 26.19;
139, 667 371 113 26.19;
140, 667 370 112 26.19;
141, 667 370 113 26.19;
142, 668 369 112 26.12;
143, 667 369 112 26.19;
144, 667 370 112 26.19;
145, 667 374 113 26.19;
146, 669 378 112 26.12;
147, 669 377 112 26.12;
148, 669 374 113 26.12;
149, 670 371 113 26.19;
150, 670 369 112 26.12;
151, 671 375 114 26.19;
152, 670 375 113 26.19;
153, 671 374 113 26.12;
154, 671 370 113 26.19;
155, 671 368 111 26.19;
156, 670 365 112 26.19;
157, 670 366 113 26.19;
158, 670 366 113 26.19;
159, 671 364 112 26.19;
160, 671 364 113 26.19;
161, 672 363 112 26.19;
162, 671 362 112 26.19;
163, 671 362 112 26.19;
164, 672 365 112 26.19;
165, 672 364 113 26.12;
166, 671 364 112 26.12;
167, 672 97 106 26.19;
168, 680 622 107 26.25;
169, 688 964 107 26.19;
170, 695 130 106 26.12;
171, 700 791 106 26.19;
172, 703 816 106 26.19;
173, 706 155 107 26.19;
174, 707 1000 106 26.19;
175, 708 160 106 26.19;
176, 709 1007 106 26.19;
177, 709 134 106 26.19;
178, 709 791 106 26.12;
179, 709 854 106 26.19;
180, 709 148 107 26.19;
181, 709 1023 106 26.19;
182, 708 577 106 26.12;
183, 708 202 106 26.12;
184, 707 1008 107 26.12;
185, 707 133 106 26.12;
186, 707 651 107 26.12;
187, 706 1001 107 26.25;
188, 706 147 106 26.12;
189, 705 1023 107 26.19;
190, 705 123 105 26.19;
191, 704 483 106 26.12;
192, 704 458 106 26.19;
193, 704 402 106 26.19;
194, 703 1003 107 26.12;
195, 703 148 105 26.19;
196, 703 1014 106 26.19;
197, 702 127 106 26.12;
198, 702 558 106 26.19;
199, 701 886 106 26.12;
200, 701 151 106 26.12;
201, 701 1017 106 26.12;
202, 700 135 106 26.12;
203, 700 576 105 26.12;
204, 700 877 106 26.12;
205, 699 155 106 26.12;
206, 700 1001 106 26.12;
207, 699 135 106 26.19;
208, 699 1022 107 26.12;
209, 699 133 107 26.12;
210, 698 128 106 26.12;
211, 698 1023 107 26.12;
212, 698 123 106 26.06;
213, 697 449 105 26.12;
214, 697 1002 106 26.06;
215, 697 146 105 26.12;
216, 697 1023 106 26.06;
217, 697 408 106 26.06;
218, 696 162 105 26.12;
219, 695 1015 105 26.06;
220, 696 131 106 26.12;
221, 696 690 106 26.06;
222, 695 917 106 26.12;
223, 695 152 106 26.06;
224, 695 1000 106 26.12;
225, 695 122 106 26.12;
226, 695 1016 107 26.06;
227, 694 125 106 26.06;
228, 694 907 107 26.06;
229, 694 115 105 26.06;
230, 694 494 106 26.06;
231, 694 896 107 26.06;
232, 694 152 106 26.06;
233, 694 1018 106 26.06;
234, 694 230 106 26.12;
235, 694 390 106 26.06;
236, 694 1003 106 26.06;
237, 693 138 106 26.06;
238, 694 612 106 26.06;
239, 693 939 106 26.06;
240, 693 144 106 26.;
241, 693 1022 107 26.;
242, 693 340 106 26.06;
243, 693 382 107 26.06;
244, 693 997 106 26.;
245, 693 132 106 26.;
246, 693 685 105 26.;
247, 693 344 106 26.06;
248, 692 998 106 26.06;
249, 692 123 106 26.06;
250, 692 721 106 26.;
251, 692 749 106 26.;
252, 692 191 106 26.;
253, 692 1003 106 26.;
254, 692 128 107 26.;
255, 692 1016 106 26.;
256, 692 120 106 26.06;
257, 692 371 105 26.06;
258, 691 1003 106 26.;
259, 692 133 105 26.06;
260, 692 870 106 26.06;
261, 691 858 107 26.;
262, 692 129 105 26.;
263, 691 745 107 26.06;
264, 692 891 106 26.06;
265, 691 299 105 26.06;
266, 691 1016 106 26.06;
267, 691 127 106 26.06;
268, 692 518 106 26.;
269, 691 1000 106 26.06;
270, 691 127 106 26.06;
271, 691 264 105 26.;
272, 691 1014 107 26.06;
273, 691 806 105 26.06;
274, 691 127 105 26.06;
275, 691 151 105 26.12;
276, 691 589 107 26.06;
277, 691 1017 106 26.06;
278, 691 847 105 26.06;
279, 691 127 105 26.06;
280, 691 145 106 26.06;
281, 690 558 106 26.06;
282, 690 1017 106 26.06;
283, 690 118 105 26.06;
284, 690 378 106 26.06;
285, 690 1011 105 26.;
286, 690 200 106 26.06;
287, 690 275 106 26.12;
288, 690 1012 106 26.06;
289, 690 125 106 26.06;
290, 690 204 106 26.06;
291, 690 1023 106 26.06;
292, 690 596 107 26.06;
293, 690 134 105 26.06;
294, 690 256 106 26.06;
295, 690 1013 105 26.06;
296, 690 906 106 26.06;
297, 690 238 105 26.;
298, 690 134 106 26.12;
299, 690 212 105 26.06;
