1, 648 501 114 30.81;
2, 648 501 113 30.75;
3, 648 0 113 648.;
4, 648 501 112 30.75;
5, 648 501 113 30.81;
6, 648 500 112 30.81;
7, 648 501 113 30.81;
8, 648 501 113 30.75;
9, 648 501 113 30.81;
10, 647 500 112 30.81;
11, 647 500 114 30.81;
12, 647 500 112 30.81;
13, 648 501 114 30.75;
14, 648 501 112 30.75;
15, 647 501 112 30.81;
16, 647 500 112 30.81;
17, 648 501 112 30.81;
18, 647 500 113 30.75;
19, 648 500 112 30.75;
20, 648 500 112 30.75;
21, 647 500 112 30.75;
22, 648 501 112 30.81;
23, 647 500 112 30.75;
24, 648 500 112 30.81;
25, 648 500 112 30.75;
26, 647 500 113 30.75;
27, 648 501 0 501.;
28, 648 500 112 30.81;
29, 648 500 112 30.81;
30, 648 501 113 30.75;
31, 647 500 113 30.75;
32, 648 501 114 30.75;
33, 647 501 113 30.75;
34, 648 501 112 30.75;
35, 647 500 112 30.81;
36, 647 500 113 30.81;
37, 647 501 114 30.81;
38, 648 501 113 30.75;
39, 648 500 112 30.75;
40, 648 501 112 30.75;
41, 648 500 113 30.75;
42, 648 501 114 30.75;
43, 647 501 113 30.75;
44, 648 501 113 30.75;
45, 648 501 113 30.75;
46, 648 501 113 30.75;
47, 647 500 113 30.75;
48, 647 501 113 30.75;
49, 647 500 113 30.75;
50, 647 500 112 30.75;
51, 648 500 112 30.81;
52, 648 501 113 30.75;
53, 648 0 113 648.;
54, 647 500 113 30.81;
55, 648 502 112 30.81;
56, 648 501 114 30.81;
57, 648 501 114 30.81;
58, 648 501 114 30.81;
59, 648 501 114 30.81;
60, 648 501 114 30.81;
61, 647 501 112 30.81;
62, 648 501 112 30.81;
63, 647 112 30 30.81;
64, 648 502 112 30.81;
65, 647 500 113 30.81;
66, 648 501 112 30.81;
67, 648 501 113 30.81;
68, 648 500 112 30.75;
69, 648 501 114 30.81;
70, 648 501 112 30.81;
71, 648 501 114 30.81;
72, 648 501 113 30.81;
73, 647 501 113 30.81;
74, 648 501 114 30.81;
75, 648 501 114 30.81;
76, 648 500 112 30.81;
77, 648 501 113 30.81;
78, 648 501 113 30.81;
79, 648 501 113 30.75;
80, 648 501 113 30.81;
81, 648 501 112 30.81;
82, 647 501 114 30.75;
83, 648 501 112 30.81;
84, 647 501 112 30.81;
85, 648 501 112 30.75;
86, 648 501 112 30.81;
87, 647 501 112 30.81;
88, 648 501 113 30.81;
89, 648 501 112 30.75;
90, 648 501 113 30.81;
91, 647 501 112 30.81;
92, 648 501 114 30.81;
93, 648 501 113 30.81;
94, 648 501 112 30.81;
95, 647 501 113 30.81;
96, 648 501 114 30.81;
97, 647 501 112 30.87;
98, 648 500 113 30.81;
99, 648 501 112 30.81;
100, 648 501 113 30.81;
101, 648 501 112 30.81;
102, 648 501 114 30.81;
103, 648 501 112 30.81;
104, 648 501 114 30.75;
105, 648 501 113 30.81;
106, 648 501 113 30.81;
107, 647 501 113 30.75;
108, 648 500 112 30.81;
109, 648 501 113 30.81;
110, 648 501 112 30.81;
111, 648 501 113 30.81;
112, 648 501 114 30.75;
113, 648 500 113 30.81;
114, 648 500 112 30.81;
115, 647 501 113 30.81;
116, 647 501 112 30.81;
117, 647 501 113 30.75;
118, 647 501 113 0.;
119, 648 501 112 30.81;
120, 648 501 115 30.81;
121, 647 501 113 30.81;
122, 648 501 113 30.81;
123, 648 501 114 30.81;
124, 648 501 113 30.81;
125, 648 501 113 30.81;
126, 649 501 112 30.81;
127, 648 501 114 30.81;
128, 647 501 113 30.81;
129, 648 501 112 30.81;
130, 648 501 114 30.81;
131, 647 501 113 30.81;
132, 648 501 113 30.81;
133, 648 502 112 30.81;
134, 648 501 113 30.81;
135, 647 501 112 30.81;
136, 648 501 113 0.;
137, 647 501 113 30.81;
138, 648 501 113 30.81;
139, 648 501 114 30.87;
140, 647 501 113 30.81;
141, 648 501 112 30.81;
142, 648 501 114 30.81;
143, 648 501 114 30.81;
144, 648 501 113 30.81;
145, 648 501 112 30.81;
146, 648 501 114 30.81;
147, 648 501 114 30.81;
148, 648 500 112 30.81;
149, 648 501 113 30.81;
150, 647 501 113 30.87;
151, 648 500 112 30.87;
152, 648 502 112 30.81;
153, 647 501 113 30.81;
154, 647 501 113 30.81;
155, 647 501 112 30.81;
156, 648 501 113 30.81;
157, 648 501 113 30.81;
158, 648 502 112 30.81;
159, 648 501 114 30.81;
160, 648 502 113 30.81;
161, 648 501 113 30.75;
162, 647 501 113 30.75;
163, 648 501 113 30.81;
164, 648 501 114 30.81;
165, 648 501 113 30.81;
166, 648 501 112 30.81;
167, 648 502 112 30.81;
168, 648 501 113 30.81;
169, 648 502 113 30.81;
170, 648 502 113 30.81;
171, 648 502 114 30.81;
172, 648 501 114 30.81;
173, 0 501 113 30.75;
174, 647 501 112 30.81;
175, 647 501 112 30.81;
176, 648 501 112 30.81;
177, 648 501 113 30.81;
178, 648 502 113 30.81;
179, 648 501 112 30.87;
180, 648 501 113 30.87;
181, 648 502 113 30.81;
182, 648 501 113 30.87;
183, 648 502 113 30.81;
184, 648 501 114 30.81;
185, 648 502 112 30.81;
186, 648 501 113 30.81;
187, 648 502 112 30.87;
188, 648 501 114 30.87;
189, 648 502 113 30.81;
190, 649 501 112 30.81;
191, 648 501 113 30.81;
192, 648 502 112 30.81;
193, 648 501 113 30.87;
194, 648 501 114 30.81;
195, 648 501 114 30.87;
196, 648 501 112 30.87;
197, 648 501 113 30.87;
198, 648 501 112 30.87;
199, 648 501 114 30.87;
200, 648 501 114 30.87;
201, 648 501 113 30.87;
202, 648 501 112 30.87;
203, 648 501 112 30.87;
204, 648 501 113 30.87;
205, 648 501 113 30.87;
