1, 639 490 113 29.56;
2, 639 491 113 29.56;
3, 639 491 114 29.56;
4, 639 490 112 29.56;
5, 639 491 114 29.56;
6, 639 491 114 29.56;
7, 639 491 113 29.69;
8, 638 492 113 29.69;
9, 639 492 113 29.62;
10, 639 492 113 29.62;
11, 638 492 114 29.62;
12, 638 492 113 29.62;
13, 639 492 112 29.62;
14, 639 492 113 29.69;
15, 639 492 113 29.69;
16, 639 492 113 29.62;
17, 638 492 113 29.69;
18, 638 492 113 29.69;
19, 638 492 113 29.69;
20, 639 492 113 29.69;
21, 639 492 112 29.69;
22, 638 492 113 29.69;
23, 638 492 113 29.69;
24, 638 492 113 29.69;
25, 638 492 113 0.;
26, 636 493 113 29.75;
27, 637 493 114 29.75;
28, 637 494 113 29.75;
29, 637 493 113 29.75;
30, 637 493 113 29.75;
31, 637 493 113 29.69;
32, 637 493 11 0.;
33, 636 493 0 0.;
34, 637 493 112 29.75;
35, 637 493 112 29.81;
36, 637 494 114 29.75;
37, 637 493 112 29.75;
38, 636 493 113 29.75;
39, 637 494 114 29.75;
40, 637 494 113 29.75;
41, 637 494 113 29.87;
42, 637 494 113 29.87;
43, 637 494 112 29.87;
44, 637 494 113 29.87;
45, 637 494 114 29.87;
46, 636 494 113 29.87;
47, 637 495 114 29.87;
48, 638 494 112 29.87;
49, 638 495 113 29.87;
50, 638 495 113 29.87;
51, 639 495 114 29.94;
52, 639 495 113 29.87;
53, 639 495 112 29.87;
54, 638 495 113 29.87;
55, 639 495 114 29.94;
56, 639 495 112 29.94;
57, 639 495 113 29.94;
58, 639 495 113 29.94;
59, 638 113 29 29.94;
60, 637 495 113 29.94;
61, 636 494 114 29.94;
62, 635 494 113 29.94;
63, 636 494 113 29.94;
64, 636 495 113 29.94;
65, 636 495 114 29.94;
66, 637 495 113 29.9;
67, 638 495 113 29.94;
68, 639 496 112 30.;
69, 639 0 0 30.;
70, 639 496 113 30.;
71, 640 496 114 29.94;
72, 640 496 114 29.94;
73, 640 496 113 29.94;
74, 639 496 114 30.;
75, 639 495 113 29.94;
76, 638 495 113 29.94;
77, 645 496 114 30.12;
78, 646 496 114 30.12;
79, 645 496 113 30.12;
80, 646 496 113 30.19;
81, 645 496 113 30.12;
82, 645 496 113 30.12;
83, 645 496 113 30.12;
