1, 649 501 112 31.12;
2, 649 501 113 31.19;
3, 649 501 112 31.19;
4, 649 501 112 31.19;
5, 649 502 114 31.12;
6, 648 502 112 31.12;
7, 650 502 112 31.19;
8, 649 503 112 31.19;
9, 649 502 113 31.19;
10, 649 502 113 31.12;
11, 649 502 113 31.19;
12, 649 502 113 31.19;
13, 649 502 113 31.19;
14, 649 502 112 31.19;
15, 649 501 112 31.12;
16, 649 501 112 31.12;
17, 649 502 112 31.19;
18, 649 502 112 31.19;
19, 649 502 113 31.19;
20, 649 502 113 31.19;
21, 649 502 113 31.19;
22, 650 502 112 31.19;
23, 649 502 112 31.12;
24, 649 501 112 31.19;
25, 649 501 112 31.19;
26, 649 501 112 31.12;
27, 649 502 112 31.12;
28, 649 503 112 31.12;
29, 649 502 112 31.12;
30, 649 502 114 31.19;
31, 649 502 113 31.19;
32, 649 502 113 31.12;
33, 649 502 112 31.19;
34, 649 502 113 31.19;
35, 649 502 112 31.19;
36, 649 501 112 0.;
37, 649 501 112 31.12;
38, 649 501 112 31.19;
39, 649 501 112 31.19;
40, 649 502 113 31.19;
41, 650 502 114 31.19;
42, 649 502 112 31.12;
43, 649 502 112 31.19;
44, 649 502 112 31.12;
45, 650 502 112 31.19;
46, 649 502 113 31.19;
47, 649 502 114 31.19;
48, 650 502 112 31.19;
49, 649 502 112 31.19;
50, 649 502 112 31.12;
51, 649 502 113 31.19;
52, 650 502 112 31.19;
53, 649 502 113 31.19;
54, 649 502 113 31.19;
55, 649 502 112 31.19;
56, 650 502 113 31.12;
57, 650 502 113 31.12;
58, 649 502 112 31.19;
59, 649 502 113 31.19;
60, 649 502 111 31.19;
61, 650 502 112 31.19;
62, 649 501 112 31.12;
63, 649 502 112 31.12;
64, 649 502 113 31.12;
65, 649 502 113 31.19;
66, 649 502 112 31.12;
67, 649 502 112 31.19;
68, 649 502 113 31.12;
69, 649 501 112 31.12;
70, 649 502 113 31.12;
71, 649 502 112 31.19;
72, 649 502 112 0.12;
73, 649 502 112 31.12;
74, 649 502 112 31.19;
75, 649 502 114 31.19;
76, 649 502 112 31.19;
77, 650 502 112 31.12;
78, 649 502 114 31.19;
79, 650 503 112 31.19;
80, 649 502 113 31.19;
81, 649 502 114 31.19;
82, 649 502 113 31.19;
83, 649 502 112 31.19;
84, 650 502 114 31.12;
85, 650 502 112 31.19;
86, 649 502 113 31.19;
87, 650 502 112 31.19;
88, 650 502 112 31.19;
89, 650 502 112 31.19;
90, 650 502 112 31.12;
91, 64900 502 112 31.12;
92, 650 502 111 31.12;
93, 650 502 112 31.12;
94, 650 502 112 31.12;
95, 649 502 113 31.12;
96, 650 501 112 31.19;
97, 650 501 112 31.12;
98, 650 502 112 31.12;
99, 649 501 112 31.19;
100, 649 501 113 31.12;
101, 649 502 112 31.19;
102, 650 503 112 31.12;
103, 650 502 113 31.12;
104, 649 502 112 31.19;
105, 649 502 112 31.19;
106, 650 501 113 31.19;
107, 649 502 113 31.19;
108, 650 502 112 31.12;
109, 649 502 31 31.12;
110, 649 502 112 31.19;
111, 649 502 112 31.19;
112, 650 501 112 31.19;
113, 650 503 112 31.19;
114, 650 502 112 31.19;
115, 649 502 113 31.19;
116, 649 502 113 31.19;
117, 669 502 0 9.;
118, 650 502 113 31.19;
119, 650 502 112 31.19;
120, 649 0 112 650.;
121, 649 502 113 31.19;
122, 650 502 112 31.19;
123, 650 502 113 31.19;
124, 649 502 112 31.19;
125, 650 501 112 31.19;
126, 650 502 112 0.;
127, 649 502 113 31.25;
128, 650 501 112 31.19;
129, 650 502 112 31.19;
130, 650 502 113 31.25;
131, 649 502 113 31.25;
132, 650 502 112 31.25;
133, 650 501 112 31.19;
134, 650 502 112 31.19;
135, 650 502 113 31.19;
136, 650 503 112 31.19;
137, 650 502 113 31.19;
138, 650 502 114 31.25;
139, 650 502 113 31.25;
140, 650 502 111 31.25;
141, 650 502 113 31.19;
142, 650 502 113 31.19;
143, 650 502 112 31.19;
