1, 648 498 113 30.56;
2, 648 497 113 30.56;
3, 647 498 113 30.62;
4, 647 497 112 30.56;
5, 647 497 113 30.62;
6, 647 498 113 30.62;
7, 647 498 113 30.56;
8, 647 498 114 30.56;
9, 647 498 112 30.56;
10, 647 497 112 30.62;
11, 647 498 113 30.56;
12, 647 498 114 30.56;
13, 647 498 114 30.62;
14, 647 499 112 30.62;
15, 647 498 112 30.62;
16, 647 498 113 30.62;
17, 648 498 112 30.56;
18, 647 498 112 30.56;
19, 647 498 112 30.62;
20, 647 498 113 30.62;
21, 647 498 112 30.56;
22, 647 498 112 30.56;
23, 647 499 113 30.62;
24, 647 498 113 30.62;
25, 647 498 113 30.62;
26, 647 498 113 30.62;
27, 647 499 112 30.56;
28, 647 499 113 30.62;
29, 647 499 112 30.62;
30, 648 498 113 30.62;
31, 647 498 113 30.62;
32, 648 498 112 30.62;
33, 647 498 113 30.62;
34, 647 499 112 30.62;
35, 646 498 113 30.62;
36, 646 498 113 30.62;
37, 648 498 113 30.62;
38, 646 498 113 30.62;
39, 647 498 113 30.62;
40, 647 498 113 30.62;
41, 647 499 112 30.62;
42, 647 498 112 30.62;
43, 646 498 113 30.62;
44, 647 498 114 30.62;
45, 647 498 112 30.62;
46, 647 498 112 30.62;
47, 647 499 114 30.62;
48, 647 498 112 30.62;
49, 647 499 113 30.62;
50, 647 498 112 30.62;
51, 647 498 113 30.62;
52, 647 499 114 30.62;
53, 647 499 112 30.62;
54, 647 499 113 30.56;
55, 647 498 112 30.56;
56, 647 30 112 30.56;
57, 647 498 113 30.56;
58, 647 498 112 30.62;
59, 647 499 114 30.62;
60, 647 498 112 30.62;
61, 647 498 112 30.62;
62, 647 498 112 30.62;
63, 647 499 112 30.62;
64, 647 498 112 30.62;
65, 646 499 114 30.56;
66, 647 499 114 30.62;
67, 647 499 112 30.62;
68, 647 500 113 30.62;
69, 646 498 113 30.62;
70, 646 499 114 30.62;
71, 647 499 113 30.62;
72, 647 498 112 30.62;
73, 646 499 114 30.62;
74, 647 499 113 0.;
75, 647 499 113 30.62;
76, 647 499 113 30.62;
77, 646 499 113 30.62;
78, 647 498 112 30.62;
79, 647 499 113 30.62;
80, 647 499 113 30.62;
81, 647 499 112 0.;
82, 646 499 113 30.62;
