1, 512 459 411 27.44;
2, 349 349 340 27.5;
3, 329 333 323 27.5;
4, 325 331 319 27.44;
5, 324 329 318 27.44;
6, 323 329 317 27.44;
7, 324 329 318 27.44;
8, 323 328 317 27.44;
9, 323 329 317 27.44;
10, 323 329 317 27.44;
11, 323 328 317 27.37;
12, 323 329 317 27.44;
13, 323 329 317 27.44;
14, 323 328 317 27.44;
15, 323 328 316 27.44;
16, 323 329 317 27.44;
17, 323 328 317 27.37;
18, 323 328 317 27.37;
19, 323 328 317 27.44;
20, 323 328 317 27.37;
21, 323 328 317 27.37;
22, 324 328 317 27.44;
23, 324 329 317 27.44;
24, 323 329 317 27.44;
25, 323 329 317 27.37;
26, 323 329 317 27.44;
27, 323 329 317 27.37;
28, 323 328 317 27.44;
29, 323 328 317 27.37;
30, 323 328 317 27.37;
31, 323 328 317 27.37;
32, 323 328 317 27.44;
33, 323 328 317 27.37;
34, 323 328 317 27.37;
35, 323 329 317 27.44;
36, 323 328 317 27.44;
37, 323 328 317 27.44;
38, 323 328 317 27.44;
39, 323 328 317 27.44;
40, 322 328 317 27.44;
41, 323 328 317 27.44;
42, 323 328 317 27.44;
43, 323 328 316 27.37;
44, 323 328 317 27.37;
